"V1" "V2" "V3"
"1" -27.4112913139904 6.42314431331409 -7.23516808895934
"2" -19.7159578331554 6.42314431331409 -7.23516808895934
"3" -12.0206243523204 6.42314431331409 -7.23516808895934
"4" -17.3359578379238 2.35814443490757 -2.5501681461798
"5" -17.2485456706743 -1.12754615124922 2.07752405275345
"6" -17.6185456754426 -2.97254617985945 8.32752405275345
"7" -12.6726150111427 -1.26865728817254 0.417548021605374
"8" -5.00592944341122 -3.2122609107625 3.2229802427348
"9" 2.80307556134647 -5.340085143099 4.94526413217009
"10" 10.7963893641899 -7.70648170170716 5.26483191104066
"11" 25.2595420533587 -11.3844613070909 6.73438905507304
"12" 33.2702727485353 -12.4133761822493 10.3602521630987
"13" 40.5765912044955 -9.32568900844173 13.575695438683
"14" 48.0830095537662 -3.93802399572806 14.6348327502741
"15" 53.731550818819 2.63961652057918 16.1998323306574
"16" 58.7121998855008 9.87980205663395 17.7648319110407
"17" 65.7379689829436 15.0016836318029 19.9829638729091
"18" 73.3334985893309 19.2260149010912 23.1079638729091
"19" 81.1924024634328 22.8046520146791 22.0531915605186
"20" 89.4109697892476 25.2013853388095 18.9281915605186
"21" 98.6940009332957 26.9965145981167 17.7648319110407
"22" 108.115004694204 27.3720737207373 17.028733862149
"23" 115.650599924837 24.4214322768503 13.903733862149
"24" 123.384007047762 22.5341817597406 11.5148319110407
"25" 132.595164961044 25.0776804674019 11.1259247385074
"26" 141.776664864493 27.3654209842823 9.56092468128698
"27" 151.186852830976 29.3412927409122 8.38483179659974
"28" 159.10068274983 34.1972479100561 8.38483179659974
"29" 166.027822174992 39.3128835949908 8.38483179659974
"30" 174.44102530821 41.5558962585087 9.89082664172006
"31" 183.790115372032 43.4824016691993 11.4558266989405
"32" 192.810786992755 45.2167352808123 11.5148319110407
"33" 200.841509025688 44.5638890456857 11.9375209092817
"34" 208.143249608463 46.6944090365124 11.9375209092817
"35" 216.157170220104 51.7578959339477 11.5148319110407
"36" 223.968328727163 50.5782106015693 10.0393792783535
"37" 230.57908410573 43.7475977472313 8.47437922113307
"38" 238.492283612287 38.323799598756 8.38483179659974
"39" 247.925555346586 35.0785382058368 8.38483179659974
"40" 257.637664318696 33.3750044606087 8.38483179659974
"41" 267.068261101851 31.4683673331517 7.65144293390996
"42" 276.108577460975 28.2952122566574 6.09144299113041
